mese,categoria,cod_stazione,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ruolo,nome_stazione,ritardo_medio,ritardo_mediano,p90,p95
2026-01,REG,S06419,12,12.0,0.0,0.0,0.0,0,7,1,4,1,0,0,0,0,17,6,11,nodo,FIRENZE CASTELLO,0.9166666666666666,0.75,2.75,3.125
2026-01,REG,S06420,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,3,-3,nodo,FIRENZE RIFREDI,-3.0,-3.0,-3.0,-3.0
2026-01,REG,S06421,363,363.0,0.0,0.0,0.0,0,112,27,224,27,7,4,0,0,386,560,-174,nodo,FIRENZE SANTA MARIA NOVELLA,-0.4793728371076438,-1.0,3.0,5.5
2026-01,REG,S06500,142,142.0,0.0,0.0,0.0,0,49,3,90,3,1,1,0,0,101,236,-135,nodo,PISA CENTRALE,-0.9507042253521129,-1.0,2.0,3.0
2026-01,REG,S06506,8,8.0,0.0,0.0,0.0,0,4,1,3,1,0,0,0,0,11,4,7,nodo,PONTEDERA CASCIANA TERME,0.875,0.75,2.9000000000000004,3.1999999999999997
2026-01,REG,S06510,46,46.0,0.0,0.0,0.0,0,14,3,29,3,0,0,0,0,34,72,-38,nodo,EMPOLI,-0.8260869565217391,-1.5,2.0,3.799999999999997
2026-01,REG,S06603,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,3,nodo,S.PIERO A SIEVE,3.0,3.0,3.0,3.0
2026-01,REG,S06604,54,54.0,0.0,0.0,0.0,0,17,6,31,6,1,0,0,0,70,71,-1,nodo,BORGO S.LORENZO,-0.0185185185185185,-1.0,3.900000000000002,5.549999999999999
2026-01,REG,S06607,8,8.0,0.0,0.0,0.0,0,3,1,4,1,0,0,0,0,10,6,4,nodo,CRESPINO DEL LAMONE,0.5,0.0,2.8000000000000007,3.3999999999999986
2026-01,REG,S06610,12,12.0,0.0,0.0,0.0,0,5,0,7,0,0,0,0,0,1,14,-13,nodo,MARRADI-PALAZZUOLO SUL SENIO,-1.0833333333333333,-1.0,-0.25,0.125
2026-01,REG,S06700,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,nodo,VICCHIO,1.0,1.0,1.0,1.0
2026-01,REG,S06725,55,55.0,0.0,0.0,0.0,0,27,0,28,0,0,0,0,0,33,59,-26,nodo,LIVORNO CENTRALE,-0.4482758620689655,-0.5,1.85,2.875
2026-01,REG,S06775,11,11.0,0.0,0.0,0.0,0,10,0,1,0,0,0,0,0,4,1,3,nodo,PIOMBINO MARITTIMA,0.375,0.5,0.8500000000000001,0.9249999999999998
2026-01,REG,S06801,2,2.0,0.0,0.0,0.0,0,0,2,0,2,1,1,0,0,32,0,32,nodo,GRANAIOLO,16.0,16.0,16.0,16.0
2026-01,REG,S06803,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,2,0,2,nodo,CERTALDO,1.0,1.0,1.0,1.0
2026-01,REG,S06805,3,3.0,0.0,0.0,0.0,0,1,1,1,1,1,0,0,0,15,1,14,nodo,POGGIBONSI-S.GIMIGNANO,3.25,3.25,5.45,5.725
2026-01,REG,S06809,97,97.0,0.0,0.0,0.0,0,26,6,65,6,3,2,0,0,95,157,-62,nodo,SIENA,-0.6407312925170068,-1.5,2.1000000000000014,5.0
2026-01,REG,S06856,2,2.0,0.0,0.0,0.0,0,0,2,0,2,1,1,1,0,41,0,41,nodo,MONTALLESE,20.5,20.5,20.5,20.5
2026-01,REG,S06874,15,15.0,0.0,0.0,0.0,0,5,0,10,0,0,0,0,0,8,23,-15,nodo,BUONCONVENTO,-0.9285714285714286,-1.0,1.0,1.4999999999999991
2026-01,REG,S06900,11,11.0,0.0,0.0,0.0,0,4,2,5,2,0,0,0,0,23,13,10,nodo,FIRENZE CAMPO MARTE,0.3392857142857142,-0.5,4.25,4.624999999999999
2026-01,REG,S06904,8,8.0,0.0,0.0,0.0,0,3,0,5,0,0,0,0,0,3,8,-5,nodo,PONTASSIEVE,-0.625,-0.5,0.7000000000000002,0.8499999999999996
2026-01,REG,S06908,2,2.0,0.0,0.0,0.0,0,0,2,0,2,1,1,0,0,26,0,26,nodo,FIGLINE VALDARNO,13.0,13.0,13.0,13.0
2026-01,REG,S06910,6,6.0,0.0,0.0,0.0,0,0,0,6,0,0,0,0,0,0,11,-11,nodo,MONTEVARCHI TERRANUOVA,-1.8333333333333333,-2.0,-1.2,-1.1
2026-01,REG,S06915,37,37.0,0.0,0.0,0.0,0,15,3,19,3,0,0,0,0,42,61,-19,nodo,AREZZO,-0.5146198830409356,-0.5,3.3000000000000007,4.299999999999995
2026-01,REG,S06922,13,13.0,0.0,0.0,0.0,0,8,0,5,0,0,0,0,0,8,15,-7,nodo,TERONTOLA CORTONA,-0.5714285714285714,-0.75,1.6500000000000004,2.3249999999999997
2026-01,REG,S06925,48,48.0,0.0,0.0,0.0,0,13,4,31,4,0,0,0,0,47,86,-39,nodo,CHIUSI-CHIANCIANO TERME,-0.7904347826086957,-1.5,3.0,4.649999999999995
2026-01,REG,S07002,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,7,-7,nodo,MAGIONE,-3.5,-3.5,-3.5,-3.5
2026-01,REG,S07004,14,14.0,0.0,0.0,0.0,0,5,0,9,0,0,0,0,0,11,42,-31,nodo,PERUGIA,-2.2142857142857144,-3.0,2.3000000000000007,2.8999999999999986
2026-01,REG,S07005,4,4.0,0.0,0.0,0.0,0,2,1,1,1,0,0,0,0,12,1,11,nodo,PERUGIA PONTE S.GIOVANNI,2.75,2.75,4.550000000000001,4.775
2026-01,REG,S07008,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,10,-10,nodo,ASSISI,-5.0,-5.0,-5.0,-5.0
2026-01,REG,S07102,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,4,-4,nodo,CATTOLICA S.GIOVANNI GABICCE,-2.0,-2.0,-2.0,-2.0
2026-01,REG,S07104,14,14.0,0.0,0.0,0.0,0,5,1,8,1,0,0,0,0,14,14,0,nodo,PESARO,0.0,-0.5,2.8,3.3999999999999995
2026-01,REG,S07111,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,2,-2,nodo,FALCONARA MARITTIMA,-1.0,-1.0,-1.0,-1.0
2026-01,REG,S07113,111,111.0,0.0,0.0,0.0,0,33,3,75,3,1,0,0,0,72,231,-159,nodo,ANCONA,-1.4454191033138402,-1.5,2.3500000000000014,3.174999999999997
2026-01,REG,S07202,4,4.0,0.0,0.0,0.0,0,2,0,2,0,0,0,0,0,1,4,-3,nodo,JESI,-0.75,-0.75,0.25,0.3749999999999999
2026-01,REG,S07204,4,4.0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,0,0,5,-5,nodo,CASTELPLANIO CUPRAMONTANA,-1.25,-1.25,-1.05,-1.025
2026-01,REG,S07208,22,22.0,0.0,0.0,0.0,0,8,1,13,1,0,0,0,0,16,32,-16,nodo,FABRIANO,-0.7272727272727273,-1.0,2.0,2.75
2026-01,REG,S07217,36,36.0,0.0,0.0,0.0,0,11,6,19,6,2,1,0,0,67,58,9,nodo,FOLIGNO,0.25,-1.0,5.950000000000001,8.199999999999989
2026-01,REG,S07221,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,2,-1,nodo,SPOLETO,-0.5,-0.5,-0.5,-0.5
2026-01,REG,S07226,27,27.0,0.0,0.0,0.0,0,13,5,9,5,4,4,2,2,305,24,281,nodo,TERNI,10.233333333333334,1.0,12.599999999999998,53.29999999999991
2026-01,REG,S07307,13,13.0,0.0,0.0,0.0,0,5,0,8,0,0,0,0,0,5,23,-18,nodo,MACERATA,-1.4523809523809526,-1.25,0.9500000000000002,1.2249999999999996
2026-01,REG,S07405,8,8.0,0.0,0.0,0.0,0,4,2,2,2,1,1,0,0,31,7,24,nodo,RIETI,3.0,2.25,8.700000000000001,9.599999999999998
2026-01,REG,S07408,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,4,0,4,nodo,ANTRODOCO BORGO VELINO,4.0,4.0,4.0,4.0
2026-01,REG,S07414,24,24.0,0.0,0.0,0.0,0,8,6,10,6,5,3,2,2,305,28,277,nodo,L\'AQUILA,11.541666666666666,1.25,17.800000000000004,63.32499999999993
2026-01,REG,S07500,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,2,-2,nodo,VARANO,-1.0,-1.0,-1.0,-1.0
2026-01,REG,S07506,10,10.0,0.0,0.0,0.0,0,5,1,4,1,0,0,0,0,13,8,5,nodo,CIVITANOVA MARCHE-MONTEGRANARO,0.5,1.0,2.9000000000000004,3.2
2026-01,REG,S07513,18,18.0,0.0,0.0,0.0,0,7,2,9,2,1,1,0,0,37,23,14,nodo,S.BENEDETTO DEL TRONTO,0.7777777777777777,0.5,4.200000000000001,6.599999999999998
2026-01,REG,S07550,17,17.0,0.0,0.0,0.0,0,7,2,8,2,1,1,0,0,39,20,19,nodo,ASCOLI PICENO,0.9722222222222224,0.75,4.500000000000001,7.249999999999997
2026-01,REG,S07703,1,1.0,0.0,0.0,0.0,0,0,1,0,1,1,1,1,1,107,0,107,nodo,POPOLI VITTORITO,107.0,107.0,107.0,107.0
2026-01,REG,S07706,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,4,1,3,nodo,TORRE DEI PASSERI,1.5,1.5,1.5,1.5
2026-01,REG,S07712,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,3,-2,nodo,CHIETI,-1.0,-1.0,-1.0,-1.0
2026-01,REG,S07802,2,2.0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,2,0,2,nodo,GIULIANOVA,1.0,1.0,1.0,1.0
2026-01,REG,S07810,83,83.0,0.0,0.0,0.0,0,22,5,56,5,2,0,0,0,68,141,-73,nodo,PESCARA,-0.8858885017421603,-1.0,2.5,3.5
2026-01,REG,S07813,4,4.0,0.0,0.0,0.0,0,1,0,3,0,0,0,0,0,1,5,-4,nodo,FRANCAVILLA AL MARE,-1.0,-1.0,-0.1999999999999999,-0.1
2026-01,REG,S07824,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,5,-5,nodo,VASTO S.SALVO,-2.5,-2.5,-2.5,-2.5
2026-01,REG,S07900,25,25.0,0.0,0.0,0.0,0,13,2,10,2,1,0,0,0,34,20,14,nodo,TERAMO,0.5865384615384616,1.0,3.3500000000000005,5.2499999999999964
2026-01,REG,S08004,4,4.0,0.0,0.0,0.0,0,1,0,3,0,0,0,0,0,1,7,-6,nodo,ORBETELLO-MONTE ARGENTARIO,-1.5,-1.5,-1.1,-1.05
2026-01,REG,S08008,4,4.0,0.0,0.0,0.0,0,3,0,1,0,0,0,0,0,1,2,-1,nodo,MONTALTO DI CASTRO,-0.25,-0.25,0.35,0.4249999999999999
2026-01,REG,S08010,42,42.0,0.0,0.0,0.0,0,23,3,16,3,0,0,0,0,40,51,-11,nodo,CIVITAVECCHIA,-0.2886363636363636,-0.25,3.0000000000000018,3.5250000000000004
2026-01,REG,S08014,11,11.0,0.0,0.0,0.0,0,4,0,7,0,0,0,0,0,1,11,-10,nodo,VAL D\'ALA,-0.9090909090909092,-1.0,0.0,0.5
2026-01,REG,S08020,3,3.0,0.0,0.0,0.0,0,2,0,1,0,0,0,0,0,4,1,3,nodo,MACCARESE-FREGENE,1.75,1.75,1.95,1.975
2026-01,REG,S08021,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,nodo,LADISPOLI-CERVETERI,0.0,0.0,0.0,0.0
2026-01,REG,S08025,2,2.0,0.0,0.0,0.0,0,0,2,0,2,0,0,0,0,13,0,13,nodo,ROMA AURELIA,6.5,6.5,6.5,6.5
2026-01,REG,S08203,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,1,0,nodo,ORVIETO,0.0,0.0,0.0,0.0
2026-01,REG,S08207,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,4,-4,nodo,ATTIGLIANO-BOMARZO,-2.0,-2.0,-2.0,-2.0
2026-01,REG,S08209,42,42.0,0.0,0.0,0.0,0,13,6,23,6,4,3,1,0,130,62,68,nodo,ORTE,1.619047619047619,-0.5,3.0,15.0
2026-01,REG,S08211,2,2.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,0,41,1,40,nodo,CIVITA CASTELLANA-MAGLIANO,20.0,20.0,20.0,20.0
2026-01,REG,S08213,19,19.0,0.0,0.0,0.0,0,7,5,7,5,2,0,0,0,61,12,49,nodo,POGGIO MIRTETO,2.2443181818181817,1.25,5.85,8.924999999999997
2026-01,REG,S08214,6,6.0,0.0,0.0,0.0,0,4,1,1,1,0,0,0,0,15,2,13,nodo,FARA SABINA-MONTELIBRETTI,2.5,3.0,4.25,4.375
2026-01,REG,S08215,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,4,-4,nodo,MONTEROTONDO-MENTANA,-4.0,-4.0,-4.0,-4.0
2026-01,REG,S08217,127,127.0,0.0,0.0,0.0,0,52,5,70,5,3,0,0,0,136,193,-57,nodo,ROMA TIBURTINA,-0.427667493796526,-0.5,2.5,3.474999999999998
2026-01,REG,S08301,2,2.0,0.0,0.0,0.0,0,0,1,1,1,1,1,1,0,43,1,42,nodo,GROTTE S.STEFANO,21.0,21.0,21.0,21.0
2026-01,REG,S08304,21,21.0,0.0,0.0,0.0,0,4,0,17,0,0,0,0,0,5,36,-31,nodo,VITERBO PORTA FIORENTINA,-1.459090909090909,-1.5,0.0,1.0
2026-01,REG,S08306,10,10.0,0.0,0.0,0.0,0,1,0,9,0,0,0,0,0,0,17,-17,nodo,VITERBO PORTA ROMANA,-1.7,-2.0,-0.7,-0.6000000000000001
2026-01,REG,S08315,27,27.0,0.0,0.0,0.0,0,19,1,7,1,0,0,0,0,38,16,22,nodo,BRACCIANO,0.793956043956044,1.25,2.9000000000000004,3.35
2026-01,REG,S08318,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,2,2,0,nodo,ANGUILLARA,0.0,0.0,0.0,0.0
2026-01,REG,S08319,19,19.0,0.0,0.0,0.0,0,12,2,5,2,1,0,0,0,35,11,24,nodo,CESANO DI ROMA,1.3055555555555556,0.75,3.849999999999999,6.6749999999999945
2026-01,REG,S08320,21,21.0,0.0,0.0,0.0,0,8,3,10,3,1,1,0,0,42,15,27,nodo,LA STORTA,1.3772727272727272,-0.5,5.599999999999998,8.549999999999994
2026-01,REG,S08323,12,12.0,0.0,0.0,0.0,0,1,0,11,0,0,0,0,0,4,17,-13,nodo,ROMA S.PIETRO,-1.0833333333333333,-1.5,0.25,0.875
2026-01,REG,S08331,16,16.0,0.0,0.0,0.0,0,2,0,14,0,0,0,0,0,0,19,-19,nodo,VIGNA CLARA PES,-1.1875,-1.25,-0.7000000000000002,-0.3500000000000005
2026-01,REG,S08403,2,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,7,0,7,nodo,PONTE GALERIA,3.5,3.5,3.5,3.5
2026-01,REG,S08406,34,34.0,0.0,0.0,0.0,0,11,1,22,1,0,0,0,0,17,39,-22,nodo,ROMA OSTIENSE,-0.6111111111111112,-1.0,1.6500000000000004,2.3999999999999986
2026-01,REG,S08408,3,3.0,0.0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,5,-5,nodo,ROMA TUSCOLANA,-1.6666666666666667,-2.0,-1.2,-1.1
2026-01,REG,S08409,424,424.0,0.0,0.0,0.0,0,153,34,237,34,16,8,2,0,528,947,-419,nodo,ROMA TERMINI,-0.9886634181073805,-1.0,3.5,6.149999999999977
2026-01,REG,S08411,202,202.0,0.0,0.0,0.0,0,101,28,73,28,18,8,3,0,513,181,332,nodo,FIUMICINO AEROPORTO,1.6500931646562715,0.0,7.200000000000003,14.0
2026-01,REG,S08504,11,11.0,0.0,0.0,0.0,0,4,0,7,0,0,0,0,0,1,11,-10,nodo,BAGNI DI TIVOLI,-0.9090909090909092,-1.0,0.0,0.5
2026-01,REG,S08506,10,10.0,0.0,0.0,0.0,0,1,0,9,0,0,0,0,0,0,20,-20,nodo,GUIDONIA-MONTECELIO-S.ANGELO,-2.0,-2.0,-0.8999999999999999,-0.7000000000000002
2026-01,REG,S08508,22,22.0,0.0,0.0,0.0,0,6,1,15,1,0,0,0,0,20,38,-18,nodo,TIVOLI,-0.8181818181818181,-1.5,2.5,3.25
2026-01,REG,S08512,6,6.0,0.0,0.0,0.0,0,2,0,4,0,0,0,0,0,2,8,-6,nodo,VALLE DELL\'ANIENE-MANDELA-SAMBUCI,-1.0,0.0,0.0,0.0
2026-01,REG,S08526,40,40.0,0.0,0.0,0.0,0,14,6,20,6,4,2,1,0,111,96,15,nodo,AVEZZANO,0.375,-0.5,5.250000000000011,12.550000000000008
2026-01,REG,S08537,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,5,-5,nodo,ANVERSA-VILLALAGO-SCANNO,-5.0,-5.0,-5.0,-5.0
2026-01,REG,S08539,40,40.0,0.0,0.0,0.0,0,16,3,21,3,1,0,0,0,49,55,-6,nodo,SULMONA,-0.0952380952380952,-0.5,3.5,4.249999999999995
2026-01,REG,S08608,4,4.0,0.0,0.0,0.0,0,3,0,1,0,0,0,0,0,4,1,3,nodo,LATINA,0.75,0.75,1.75,1.875
2026-01,REG,S08640,15,15.0,0.0,0.0,0.0,0,1,3,11,3,1,0,0,0,29,37,-8,nodo,FORMIA-GAETA,-0.3303571428571428,-2.0,5.050000000000001,7.024999999999997
2026-01,REG,S08650,2,2.0,0.0,0.0,0.0,0,1,1,0,1,1,0,0,0,11,0,11,nodo,CIAMPINO,5.5,5.5,9.9,10.45
2026-01,REG,S08652,3,3.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,0,34,1,33,nodo,ZAGAROLO,8.0,8.0,13.6,14.3
2026-01,REG,S08657,18,18.0,0.0,0.0,0.0,0,8,4,6,4,1,0,0,0,39,11,28,nodo,COLLEFERRO-SEGNI-PALIANO,1.5555555555555556,1.0,5.2,6.599999999999999
2026-01,REG,S08662,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,8,-8,nodo,FROSINONE,-4.0,-4.0,-4.0,-4.0
2026-01,REG,S08671,61,61.0,0.0,0.0,0.0,0,20,6,35,6,3,2,1,0,114,162,-48,nodo,CASSINO,-0.7935483870967741,-1.25,4.550000000000001,7.274999999999999
2026-01,REG,S08704,14,14.0,0.0,0.0,0.0,0,3,0,11,0,0,0,0,0,2,26,-24,nodo,ALBANO LAZIALE,-1.7142857142857144,-2.0,0.1000000000000005,0.5499999999999989
2026-01,REG,S08705,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,4,0,4,nodo,APRILIA,4.0,4.0,4.0,4.0
2026-01,REG,S08707,4,4.0,0.0,0.0,0.0,0,3,0,1,0,0,0,0,0,8,3,5,nodo,PADIGLIONE,1.25,1.25,1.85,1.925
2026-01,REG,S08710,35,35.0,0.0,0.0,0.0,0,13,0,22,0,0,0,0,0,14,40,-26,nodo,NETTUNO,-0.7352941176470589,-1.0,0.8000000000000007,1.7499999999999982
2026-01,REG,S08716,2,2.0,0.0,0.0,0.0,0,0,2,0,2,1,1,1,0,43,0,43,nodo,MARECHIARO,21.5,21.5,21.5,21.5
2026-01,REG,S08731,2,2.0,0.0,0.0,0.0,0,1,1,0,1,1,1,1,1,129,0,129,nodo,PAVONA,64.5,64.5,115.3,121.65
2026-01,REG,S08732,3,3.0,0.0,0.0,0.0,0,3,0,0,0,0,0,0,0,3,0,3,nodo,CECCHINA,1.25,1.25,1.45,1.475
2026-01,REG,S08734,16,16.0,0.0,0.0,0.0,0,8,2,6,2,1,1,0,0,31,12,19,nodo,VELLETRI,1.1875,-0.25,5.249999999999998,7.8749999999999964
2026-01,REG,S08751,14,14.0,0.0,0.0,0.0,0,1,1,12,1,1,0,0,0,11,29,-18,nodo,FRASCATI,-1.2857142857142858,-2.0,1.200000000000002,2.849999999999996
2026-01,REG,S08850,4,4.0,0.0,0.0,0.0,0,2,0,2,0,0,0,0,0,4,2,2,nodo,CAPISTRELLO,0.5,0.5,1.7000000000000002,1.85
2026-01,REG,S08906,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,nodo,ROCCARASO,0.0,0.0,0.0,0.0
2026-01,REG,S09000,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,6,-6,nodo,SESSA AURUNCA-ROCCAMONFINA,-6.0,-6.0,-6.0,-6.0
2026-01,REG,S09003,67,67.0,0.0,0.0,0.0,0,41,8,18,8,1,0,0,0,134,36,98,nodo,VILLA LITERNO,1.4625668449197862,1.5,4.75,5.874999999999998
2026-01,REG,S09006,2,2.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,2,2,0,nodo,AVERSA,0.0,0.0,0.0,0.0
2026-01,REG,S09101,6,6.0,0.0,0.0,0.0,0,1,0,5,0,0,0,0,0,0,8,-8,nodo,POZZUOLI SOLFATARA,-1.3333333333333333,-1.5,-0.7,-0.6000000000000001
2026-01,REG,S09103,50,50.0,0.0,0.0,0.0,0,30,6,14,6,1,0,0,0,98,19,79,nodo,NAPOLI CAMPI FLEGREI,1.5657051282051282,0.75,4.6,5.799999999999999
2026-01,REG,S09150,18,18.0,0.0,0.0,0.0,0,4,1,13,1,1,1,0,0,26,57,-31,nodo,MINTURNO-SCAURI,-1.7222222222222223,-3.0,4.000000000000002,6.999999999999997
2026-01,REG,S09203,14,14.0,0.0,0.0,0.0,0,3,2,9,2,0,0,0,0,18,46,-28,nodo,VAIRANO-CAIANELLO,-2.0,-2.5,3.6000000000000005,4.049999999999999
2026-01,REG,S09211,105,105.0,0.0,0.0,0.0,0,31,7,67,7,2,1,0,0,125,270,-145,nodo,CASERTA,-1.4248366013071896,-2.0,3.5,4.949999999999989
2026-01,REG,S09213,7,7.0,0.0,0.0,0.0,0,3,4,0,4,2,1,0,0,54,0,54,nodo,CANCELLO,7.714285714285714,5.0,16.400000000000002,18.2
2026-01,REG,S09218,186,186.0,0.0,0.0,0.0,0,59,15,112,15,6,3,0,0,261,544,-283,nodo,NAPOLI CENTRALE,-1.5092506938020351,-2.0,4.0,7.675000000000004
2026-01,REG,S09311,12,12.0,0.0,0.0,0.0,0,2,0,10,0,0,0,0,0,4,85,-81,nodo,BENEVENTO,-6.3,-8.0,-1.6999999999999993,-0.8500000000000014
2026-01,REG,S09453,40,40.0,0.0,0.0,0.0,0,8,11,21,11,7,6,4,1,270,66,204,nodo,BOIANO,5.1000000000000005,-0.25,21.450000000000014,30.975000000000016
2026-01,REG,S09519,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,2,0,2,nodo,FISCIANO,2.0,2.0,2.0,2.0
2026-01,REG,S09520,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,3,nodo,BARONISSI,3.0,3.0,3.0,3.0
2026-01,REG,S09702,16,16.0,0.0,0.0,0.0,0,4,4,8,4,2,1,1,0,72,31,41,nodo,SARNO,2.9545454545454546,-1.0,14.900000000000002,19.7
2026-01,REG,S09706,14,14.0,0.0,0.0,0.0,0,6,0,8,0,0,0,0,0,5,20,-15,nodo,MERCATO S.SEVERINO,-1.0714285714285714,-1.0,0.9000000000000004,1.1999999999999993
2026-01,REG,S09806,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,7,-7,nodo,TORRE ANNUNZIATA CENTRALE,-3.5,-3.5,-3.5,-3.5
2026-01,REG,S09814,15,15.0,0.0,0.0,0.0,0,3,2,10,2,1,1,0,0,35,34,1,nodo,NOCERA INFERIORE,-0.5555555555555556,-2.0,3.2500000000000018,7.3749999999999964
2026-01,REG,S09818,96,96.0,0.0,0.0,0.0,0,34,3,59,3,1,1,0,0,64,240,-176,nodo,SALERNO,-2.1264315162620244,-1.5,1.3000000000000007,3.149999999999995
2026-01,REG,S09823,4,4.0,0.0,0.0,0.0,0,3,0,1,0,0,0,0,0,3,3,0,nodo,BATTIPAGLIA,0.0,0.0,1.2,1.35
2026-01,REG,S09824,5,5.0,0.0,0.0,0.0,0,1,0,4,0,0,0,0,0,2,21,-19,nodo,EBOLI,-3.916666666666667,-4.75,-1.3499999999999996,-0.9250000000000004
2026-01,REG,S09827,1,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,3,0,3,nodo,SICIGNANO DEGLI ALBURNI,3.0,3.0,3.0,3.0
2026-01,REG,S09828,3,3.0,0.0,0.0,0.0,0,1,0,2,0,0,0,0,0,1,8,-7,nodo,BUCCINO S.GREGORIO MAGNO,-2.75,-2.75,-1.75,-1.625
2026-01,REG,S09832,2,2.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,7,0,7,nodo,BARAGIANO-RUOTI,3.5,3.5,3.5,3.5
2026-01,REG,S09839,17,17.0,0.0,0.0,0.0,0,17,0,0,0,0,0,0,0,8,0,8,nodo,ARECHI,0.4705882352941176,0.0,1.8000000000000007,3.1999999999999997
2026-01,REG,S11019,26,26.0,0.0,0.0,0.0,0,7,1,18,1,0,0,0,0,15,55,-40,nodo,TERMOLI,-1.5384615384615383,-1.5,1.3000000000000007,3.0999999999999943
2026-01,REG,S11025,5,5.0,0.0,0.0,0.0,0,1,3,1,3,1,1,0,0,30,1,29,nodo,S.SEVERO,5.75,2.75,10.55,11.525
2026-01,REG,S11100,32,32.0,0.0,0.0,0.0,0,10,2,20,2,0,0,0,0,35,79,-44,nodo,FOGGIA,-1.375,-0.5,1.75,3.375
2026-01,REG,S11108,14,14.0,0.0,0.0,0.0,0,2,0,12,0,0,0,0,0,2,25,-23,nodo,BARLETTA,-1.6428571428571428,-2.0,-0.1999999999999993,0.3999999999999986
2026-01,REG,S11119,143,143.0,0.0,0.0,0.0,0,48,4,91,4,0,0,0,0,97,211,-114,nodo,BARI CENTRALE,-0.7925469483568075,-1.5,2.5,3.0
2026-01,REG,S11126,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,5,-5,nodo,BARI TORRE A MARE,-2.5,-2.5,-2.5,-2.5
2026-01,REG,S11130,12,12.0,0.0,0.0,0.0,0,2,1,9,1,0,0,0,0,11,26,-15,nodo,FASANO,-1.25,-1.75,2.25,3.625
2026-01,REG,S11132,2,2.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0,0,3,-3,nodo,OSTUNI,-1.5,-1.5,-1.5,-1.5
2026-01,REG,S11136,18,18.0,0.0,0.0,0.0,0,5,0,13,0,0,0,0,0,4,37,-33,nodo,BRINDISI,-1.8333333333333333,-2.5,0.4000000000000003,1.1999999999999993
2026-01,REG,S11145,36,36.0,0.0,0.0,0.0,0,12,2,22,2,0,0,0,0,37,43,-6,nodo,LECCE,-0.1666666666666666,-1.0,3.1500000000000004,4.249999999999993
2026-01,REG,S11205,8,8.0,0.0,0.0,0.0,0,0,0,8,0,0,0,0,0,0,34,-34,nodo,ROCCHETTA S.ANTONIO-LACEDONIA,-4.25,-4.0,-2.45,-2.2250000000000005
2026-01,REG,S11252,32,32.0,0.0,0.0,0.0,0,14,0,18,0,0,0,0,0,12,24,-12,nodo,BITRITTO,-0.375,-0.5,1.5,1.5
2026-01,REG,S11420,20,20.0,0.0,0.0,0.0,0,2,0,18,0,0,0,0,0,3,95,-92,nodo,POTENZA CENTRALE,-4.6,-4.25,-0.8000000000000007,0.0999999999999978
